1	68	0	0	-2.22E-02	1.35E+02	1.35E+02	1.24E-01	-5.27E-03	2.73E-03	5.85E-03	-1.92E-02	-2.96E-01	1.36E-01
1	69	0	0	-2.22E-02	1.35E+02	1.35E+02	1.24E-01	-5.43E-03	2.77E-03	6.03E-03	-1.94E-02	-3.01E-01	1.35E-01
1	70	0	0	-2.21E-02	1.36E+02	1.36E+02	1.24E-01	-5.59E-03	2.80E-03	6.21E-03	-1.97E-02	-3.06E-01	1.35E-01
1	71	0	0	-2.20E-02	1.36E+02	1.36E+02	1.23E-01	-5.75E-03	2.83E-03	6.39E-03	-1.99E-02	-3.10E-01	1.35E-01
1	72	0	0	-2.20E-02	1.36E+02	1.36E+02	1.23E-01	-5.91E-03	2.87E-03	6.57E-03	-2.02E-02	-3.15E-01	1.34E-01
1	73	0	0	-2.19E-02	1.36E+02	1.36E+02	1.23E-01	-6.06E-03	2.90E-03	6.76E-03	-2.04E-02	-3.20E-01	1.34E-01
1	74	0	0	-2.18E-02	1.37E+02	1.37E+02	1.23E-01	-6.22E-03	2.93E-03	6.95E-03	-2.07E-02	-3.24E-01	1.34E-01
1	75	0	0	-2.18E-02	1.37E+02	1.37E+02	1.22E-01	-6.37E-03	2.96E-03	7.14E-03	-2.09E-02	-3.29E-01	1.33E-01
1	76	0	0	-2.17E-02	1.37E+02	1.37E+02	1.22E-01	-6.52E-03	3.00E-03	7.33E-03	-2.12E-02	-3.33E-01	1.33E-01
1	77	0	0	-2.16E-02	1.37E+02	1.37E+02	1.22E-01	-6.67E-03	3.03E-03	7.53E-03	-2.14E-02	-3.38E-01	1.33E-01
1	78	0	0	-2.16E-02	1.38E+02	1.38E+02	1.22E-01	-6.82E-03	3.06E-03	7.72E-03	-2.16E-02	-3.43E-01	1.32E-01
1	79	0	0	-2.15E-02	1.38E+02	1.38E+02	1.21E-01	-6.96E-03	3.09E-03	7.92E-03	-2.19E-02	-3.47E-01	1.32E-01
1	80	0	0	-2.14E-02	1.38E+02	1.38E+02	1.21E-01	-7.10E-03	3.12E-03	8.12E-03	-2.21E-02	-3.52E-01	1.32E-01
1	81	0	0	-2.14E-02	1.38E+02	1.38E+02	1.21E-01	-7.24E-03	3.15E-03	8.33E-03	-2.24E-02	-3.56E-01	1.31E-01
1	82	0	0	-2.13E-02	1.39E+02	1.39E+02	1.21E-01	-7.38E-03	3.18E-03	8.53E-03	-2.26E-02	-3.61E-01	1.31E-01
1	83	0	0	-2.13E-02	1.39E+02	1.39E+02	1.20E-01	-7.52E-03	3.21E-03	8.74E-03	-2.28E-02	-3.66E-01	1.30E-01
1	84	0	0	-2.12E-02	1.39E+02	1.39E+02	1.20E-01	-7.66E-03	3.24E-03	8.95E-03	-2.31E-02	-3.70E-01	1.30E-01
1	85	0	0	-2.11E-02	1.39E+02	1.39E+02	1.20E-01	-7.79E-03	3.27E-03	9.16E-03	-2.33E-02	-3.75E-01	1.30E-01
1	86	0	0	-2.11E-02	1.40E+02	1.40E+02	1.20E-01	-7.92E-03	3.29E-03	9.37E-03	-2.35E-02	-3.79E-01	1.29E-01
1	87	0	0	-2.10E-02	1.40E+02	1.40E+02	1.20E-01	-8.05E-03	3.32E-03	9.59E-03	-2.37E-02	-3.84E-01	1.29E-01
1	88	0	0	-2.10E-02	1.40E+02	1.40E+02	1.19E-01	-8.18E-03	3.35E-03	9.80E-03	-2.40E-02	-3.88E-01	1.29E-01
1	89	0	0	-2.09E-02	1.40E+02	1.40E+02	1.19E-01	-8.31E-03	3.38E-03	1.00E-02	-2.42E-02	-3.93E-01	1.28E-01
1	90	0	0	-2.09E-02	1.41E+02	1.41E+02	1.19E-01	-8.43E-03	3.41E-03	1.02E-02	-2.44E-02	-3.97E-01	1.28E-01
1	91	0	0	-2.08E-02	1.41E+02	1.41E+02	1.19E-01	-8.56E-03	3.43E-03	1.05E-02	-2.46E-02	-4.02E-01	1.28E-01
1	92	0	0	-2.08E-02	1.41E+02	1.41E+02	1.18E-01	-8.68E-03	3.46E-03	1.07E-02	-2.49E-02	-4.06E-01	1.27E-01
